Text,Sentiment
FOS took 40% of short off here,0
FOS worth eyeing - earnings coming out so could move either way  ,1
"Founded in 1649 , Fiskars has over 360 years of product quality excellence and is Finland 's oldest company .",0.5
"Founded in 1923 , Finnair is one of the world 's oldest airlines and flies to 60 destinations with a fleet of 63 aircraft , employing 9,500 people .",0.5
"Founded in 1946 , Strand Associates , which provides civil , environmental , transportation , electrical and mechanical engineering services , has 350 employees at 10 offices in Wisconsin , Alabama , Illinois , Indiana , Kentucky and Ohio .",0.5
"Founded in 1985 , Quatrocon 's clientele consists of public sector builders , central trading companies and major construction firms .",0.5
"Founded in 1994 , the company uses a six-step , time-focused , collaborative project approach to improve financial institutions ' revenue streams .",0.5
"Founded in 2000 , BioView automates laboratory tests , especially diagnostic tests for cancer .",0.5
"Foundries division reports its sales increased by 9.7 % to EUR 63.1 mn from EUR 57.5 mn in the corresponding period in 2006 , and sales of the Machine Shop division increased by 16.4 % to EUR 41.2 mn from EUR 35.4 mn in the corresponding period in 2006 .",1
Four Bearish Canaries In the Bullish Coal Mine  AAP TIP KOS SPY,0
"FPIs Pull Out Record Rs 1.1 Lakh Crore In March Amidst Covid-19 Mayhem
https://t.co/d10LRVDU6R",0
"France T+_l+_com spent more time studying TeliaSonera than other potential takeover targets because it has a shareholder that wants to sell , Pellissier said .",0.5
"France, Belgium, Greece, Austria and Spain are among countries whose regulators have barred bets on stocks sliding????https://t.co/POWpZjLAaN",0
Friday's high quality breakouts still within range of their pivot points: TV TMI OC WT MDZ FEIC HA SB OTEX,1
"From 2003 on , the emphasis of Kyro 's strategy has been on Glaston 's growth .",0.5
"from BUSINESS LINE , May 16 , 2008 Sriperumbudur , May 15 - Nokia 's two key suppliers - Aspocomp and Wintek - are likely to start operations within three months in the Nokia Telecom Park at Sriperumbudur , 45 km west off Chennai .",0.5
From Merisatama to the far corners of the world Asfaltti Osakeyhti+? Lemmink+?inen was established in 1910 by a group of master builders in Helsinki as a specialist business and subcontractor .,0.5
From Nasdaq site : NVDA NVIDIA Building iPhone and iPad Competitors   ,1
"From Slowdown To Lockdown: Auto Makers See Steep Fall In March Sales
https://t.co/aRCyZy3wL0",0
"From the look of it ill be averaging down aapl around 380, there is no bottom around here.",0
"From user: Hess has two proposed plans for unlocking value, and either looks promising for investors. HES  ",1
from watch list HAO slipped over line when I was not watching - volume is 76% of full day ave  ,1
From Yesterday- 'NEW Blog Post: Watchlist for the Week'  IWM SPY AAP SBX AXP CSX X ,1
"Frost sold shares for $ 19 million at $ 6.06-7 .12 per share , compared with Friday 's high of $ 11.33 and low of $ 10.14 .",0
FS - buy signal just triggered for us,1
FS - daily   ,1
FS - inside day - we will add to long on break above & our stop lives a little below 30 area,1
FS - nice trading peeps. Take some off trail some. Hammer is fully formed now.   ,1
FS  Over 158.00 or 158.63  ,1
"FS - Solar Market to ise 22 Percent in 2013, Deutsche Bank Predicts  ",1
FS 4 hour - nice bounce ichard.   ,1
FS alert update: I suggest selling at least half again booking profits over 36% thanks again FS,1
FS b/o above bull flag on heavy vol. etest of support today on light vol. 41% short float  ,1
FS daily few like the long call on this one but after chaos and mini sell we got oversold PWmo2!  ,1
FS en fuego!!   ,1
FS from watch list just over line with volume of 8% of full day average   ,1
FS intraday break !!,1
FS is in a big rising channel w its top at 39 & bottom at 28.Momentum indicators turning up again  ,1
FS just looking more and more like a head and shoulders pattern here,0
FS Nice Breakout w volume. Next resistance lies at 33.38  ,1
FS obama speech tonight moving it on up in channel - squeeze continues,1
FS squeezing,1
FSC goes ex-dividend tomorrow paying monthly 0.0958 per share with next payment on Jan. 31st with 10.60% yield,1
"F-Secure , a developer of security solutions as a service through Internet Service Providers and mobile operators , announced results from its annual Online Wellbeing Survey .",0.5
F-Secure also point out the logical weakness in the sequenced numbers of a card approach that has apparently already been utilised .,0
"F-Secure Internet Security 2010 is a security service for surfing the web , online banking and shopping , e-mail , and other online activities .",0.5
F-Secure Online Backup automatically protects all the content stored on a computer or smartphone by making a copy of the content to an online location .,0.5
"F-Secure reported that : - The first half of 2008 has seen a growing number of targeted malware attacks on individuals , companies , and organizations .",0.5
"FT - the stock is extended, take some profits & look for new base to form #13for2013  ",1
FT another watch list added yesterday that triggered today has volume of 55% of full day average   ,1
FT Still buyable here with the rising channel as a stop (69)  ,1
Full Analysis Blog Post from yesterday Watch That 50! (EMA) - AAP   ,0
"Full-year net sales are expected to increase by approximately 10 % , the company said .",1
Full-year operating result for 2008 was 3.6 million negative .,0
Fund trxfr will be good to go by tomorrow - will be joining DVAX bulls by adding more calls,1
Funny C has 8% cash and wants stock buyback but TC silent about AAP's 25% Cash,1
"Further concrete cooperation is also carried out through various projects , doctoral theses and diploma dissertations .",0.5
Further proof BBY is trying to tank it on purpose to go private on the cheap: The great gift card giveaway 2013.  ,0
"Furthermore , Bunge will also sign a licensing agreement for the Sunnuntai and Carlshamn Mejeri brands .",1
"Furthermore , efficiency improvement measures initiated earlier are now bearing fruit , '' CEO Jan Lang said .",1
"Furthermore , Novator Finland Oy has entered into a securities lending agreement , whereby Novator Finland Oy will hold directly the same amount of shares that are underlying of the OMX market forwards from May 23 through May 26 , 2008 .",1
"Furthermore , our fully electrically driven cranes are environmentally friendly .",1
"Furthermore , sales of new passenger cars and light commercial vehicles in the country declined by 5.4 % year-on-year last month .",0
"Furthermore , the company will sell the warehouse and office buildings in Loudeac and Saint Marcel and lease new joint premises for these operations in Morvillars .",0.5
FX was the other big morning gapper,1
"FYI 4/20 165C's -Avg px 0.93 user: ong V for trade at 161.20, hope you have been watching this channel.   ",1
"G 2.55 is 1st target, above it rip tits.",1
G 2.66 is current support Fib evel fyi.,1
G beats. Our take on investing in guns:  SWHC,1
"G full year 2012 revs +50%, EPS +72% vs 2011.",1
G going to 2.68.,0
G good volume but still fading..patience...patience...,1
G has been quiet lately; good to get in before the pop,1
G look for shorts to start unwinding their large positions,1
G movin.. but I wont scream victory! until it really pops above 2.55 or so...patience...,1
G same pattern as HIMX developed at 4.00 will start buying a position for the next move up - this one is not done by any means,1
"G same story, moving in tandem here  ",1
"G SWHC both breaking up out of similar bull flag patterns, volume light though, so keep that in mind",1
G SWHC Market may be figuring out legislation on guns won't pass or be much at all. Shootings? Time to load up.,1
GAE 1.90 now may buy more 1.93 - gut shot to 2.00,1
GAE 1.95 now - 2 is a lock in now!!!!!!!!!!!,1
GAE 2 & 3 calls waking up,1
GAE 2.11+ selling from daytrade & swing trades played from 1.85 to break 2.00 - it sure did thanks GAE,1
GAE buying more 1.83,1
GAE closed right on the money at 2.00 - should see 2.20 tomorrow,1
GAE Jumped over 1st Target and hit 2nd Target took some profits upped stop  ,1
GAE long 1.82 1.83 1.84 target 2.00+,1
GAE something going on long 1.84 -1.85 1.86,1
GAE Xi Pharmaceuticals [XII] Announces pcoming Presentations  ,1
"Galeria Podlaska , a shopping mall on Wysockiego Street in Bia ` ystok , is approximately 60-percent leased or reserved .",0.5
Gap backfill in FIE?,0
"Gap filled, doubt it holds AAP NDX COMPQ SPX #Toaster #Apple  ",0
"gap filled, time for aapl to wake up.",1
"Gap-Down Opening For Sensex, Nifty As Coronavirus Continues To Batter Global Markets
https://t.co/yQ91f3XCNL",0
"Gap-Down Opening Likely For Sensex, Nifty Amid Coronavirus Crisis
https://t.co/AiFWj2Q5q0",0
"Gap-Up Opening For Sensex, Nifty Amid Gains In Asian Markets
https://t.co/nBuylWqckb",1
"Gap-Up Opening Likely For Sensex, Nifty Today
https://t.co/FTjaOdNnXV",1
"Gap-Up Opening Likely For Sensex, Nifty Today
https://t.co/Z1801WorBC",1
"Garmin fell 4.5 percent to $ 34.53 at 1:33 p.m. in New York , while Google slid 0.7 percent at $ 576.50 .",0.5
GD ABX NEM DZZ AY  - Deutsche Bank: Today is an important day for investors in gold  ,0
GD consolidate1575 with move up Straddle with stops GD DGD The same on SV with SV DSV : on H A GOO AG AY SSI PAAS,1
GD SV ABX NEM FCX - Distrusts Soros sells gold and much of their holdings -  ,0
GD SV as mentioned a few days ago GOD stocks oversold IMO GDX GDXJ GDX JAG .50 GP AY ABX FCX The royalties TX SW GD,1
GD SV FCX AY ABX NEM - Gold price falls below  1.600 lower demand for shelter  ,0
GD SV NEM ABX AY - The Price of Gold plunges to six-month low    ,0
GD SV NEM ABX AY P DZZ - The Price of Gold plunges to six-month low  ,0
GD SV NGT ABX FCX NEM - Goldman Sachs cuts forecast for gold prices in 2013 and 2014,0
"GD SV P ABX FCX AY NGT - Gold ebounds per euro progress, attention to Fed report  ",1
GD Trying to break d/t line after finding support at 200 sma. ikely needs GD to hold 158.5  ,1
GDI breakout on huge volume ! ooks ready to test the highs.  ,1
GDI TECHNICA TADES WATCH IST tonight. These 20 stocks have the good characteristics with the market being strong.  ,1
GDOT making a new higher high. MACD bullish cross + OBV trending upwards.Time to fill this gap.   ,1
GDOT nice bounce from its 50SMA. ooks ready to test the recent highs  ,1
GDOT OBV is moving upwards which means that big money is moving into the stock slowly. ong  ,1
GDOT W/ Bullish MACD cross along bullish SI action it should only be a matter of time to take off  ,1
GDP from watch list 20 crossed above 50-day and near line with volume of 27% ave   ,1
GDP on watch list slightly over line and 50-day EMA light volume of 5% ave full day   ,1
"GDX 3 yr low here, think this move is forecasting the long-term top on gold (GD) H IAG getting hit hard today #bubblebursting",0
